Time;Barometric_Pressure;Dewpoint;Height;Latitude;Longitude;Precipitation_Intensity;Precipitation_Total;Rel._Humidity;Solar_Radiation;Temperature;Wind_Direction;Wind_Speed;NO;NO2;NOx;CO;Dichot_Mass_Concentration_µg/m³;Mass_Concentration_A;Mass_Concentration_B;O3;SO2;Barometric_Pressure;Dewpoint;Height;Latitude;Longitude;Precipitation_Intensity;Precipitation_Total;Rel._Humidity;Solar_Radiation;Temperature;Wind_Direction;Wind_Speed;NO;NO2;NOx;CO;Dichot_Mass_Concentration_µg/m³;Mass_Concentration_A;Mass_Concentration_B;O3;SO2;Barometric_Pressure;Dewpoint;Height;Latitude;Longitude;Precipitation_Intensity;Precipitation_Total;Rel._Humidity;Solar_Radiation;Temperature;Wind_Direction;Wind_Speed;NO;NO2;NOx;CO;Dichot_Mass_Concentration_µg/m³;Mass_Concentration_A;Mass_Concentration_B;O3;SO2
2019-09-05 22:07:00;1000.6;25.74;43.58;22.26;114.13;0;0;90;0.83;27.44;259.94;0.74;3.02;0.34;3.36;0.33;12.52;7.25;5.27;15.86;3.44;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:08:00;1000.6;25.7;43.76;22.26;114.13;0;0;90;1;27.49;327.92;0.13;1.67;0.32;2.47;0.35;12.52;7.25;5.27;15.07;3.43;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:09:00;1000.6;25.77;43.47;22.26;114.13;0;0;89.25;1.42;27.6;50.21;0.32;0.79;0.23;1.18;0.36;12.52;7.25;5.27;14.74;3.52;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:10:00;1000.6;25.86;43.05;22.26;114.13;0;0;89.72;1.37;27.66;25.97;0.62;0.47;0.23;0.93;0.36;12.52;7.25;5.27;14.79;3.63;1000.6;25.77;43.47;22.26;114.13;0;0;89.79;1.11;27.54;309.86;0.27;1.49;0.28;2.08;0.34;12.4;7.39;5.02;15.44;3.48;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:11:00;1000.51;25.79;43;22.26;114.13;0;0;90.22;0.92;27.46;300.16;1.59;0.01;0.33;0.34;0.37;12.52;7.25;5.27;15;3.59;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:12:00;1000.46;25.7;43.17;22.26;114.13;0;0;91;0.88;27.25;292.63;0.36;-0.02;0.41;0.39;0.37;12.81;7.05;5.76;15.01;3.61;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:13:00;1000.42;25.78;43.09;22.26;114.13;0;0;91;1;27.3;21.9;0.43;0.4;0.43;0.83;0.36;13.55;6.55;7;14.94;3.58;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:14:00;1000.5;25.73;43;22.26;114.13;0;0;91;1;27.3;44.37;0.76;0.88;0.43;1.31;0.36;13.55;6.55;7;15.05;3.61;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:15:00;1000.42;25.76;42.93;22.26;114.13;0;0;91;0.62;27.3;315.52;1.04;1.2;0.38;1.58;0.35;13.55;6.55;7;15.35;3.57;1000.46;25.75;43.04;22.26;114.13;0;0;90.84;0.88;27.32;326.37;0.63;0.49;0.4;0.89;0.36;13.19;6.79;6.41;15.07;3.59;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:16:00;1000.5;25.7;42.78;22.26;114.13;0;0;91;1;27.2;281.44;0.88;1.4;0.32;1.72;0.34;13.55;6.55;7;15.72;3.52;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:17:00;1000.4;25.67;42.64;22.26;114.13;0;0;91;1;27.16;296.25;0.65;1.51;0.31;1.82;0.33;13.55;6.55;7;15.91;3.45;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:18:00;1000.4;25.68;41.97;22.26;114.13;0;0;91;1;27.2;253.67;0.1;1.53;0.29;1.82;0.32;14.21;6.63;7.61;16.09;3.33;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:19:00;1000.4;25.68;41.8;22.26;114.13;0;0;91;1;27.2;298.64;0.27;1.68;0.29;1.97;0.31;15.54;6.79;8.75;16.06;3.3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:20:00;1000.4;25.74;41.84;22.26;114.13;0;0;91;1;27.26;355.07;0.28;1.89;0.29;2.17;0.3;15.54;6.79;8.75;15.87;3.17;1000.42;25.69;42.21;22.26;114.13;0;0;91;1;27.2;295.01;0.4;1.6;0.3;1.9;0.32;14.48;6.66;7.82;15.93;3.35;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:21:00;1000.48;25.68;41.8;22.26;114.13;0;0;91;0.83;27.21;297.98;0.77;2.03;0.3;2.33;0.29;15.54;6.79;8.75;15.87;3.07;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:22:00;1000.5;25.6;41.27;22.26;114.13;0;0;90.83;1;27.2;297.26;0.79;2.12;0.26;2.38;0.29;15.54;6.79;8.75;16.03;3.02;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:23:00;1000.6;25.65;38.09;22.26;114.13;0;0;90;1.4;27.28;342.27;0.36;2.14;0.28;2.42;0.28;15.54;6.79;8.75;16.36;2.97;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:24:00;1000.6;25.7;34.57;22.26;114.13;0;0;90.78;1.03;27.3;270.43;0.28;2.08;0.3;2.38;0.28;16.38;7.04;9.17;16.71;2.9;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:25:00;1000.6;25.76;34.61;22.26;114.13;0;0;91;1;27.3;57.22;0.2;2;0.38;2.37;0.27;18.06;7.51;10.55;16.93;2.9;1000.56;25.68;38.07;22.26;114.13;0;0;90.72;1.05;27.26;306.32;0.4;2.07;0.3;2.38;0.28;16.21;6.98;9.19;16.38;2.97;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:26:00;1000.65;25.63;34.38;22.26;114.13;0;0;90.3;1.37;27.28;80.02;0.32;2;0.38;2.39;0.27;18.06;7.51;10.55;17.12;2.84;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:27:00;1000.79;25.6;34.33;22.26;114.13;0;0;89.43;2.65;27.37;34.65;0.59;1.99;0.39;2.38;0.27;18.06;7.51;10.55;17.5;2.85;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:28:00;1000.79;25.66;34.31;22.26;114.13;0;0;89;3;27.53;351.13;1.07;1.98;0.41;2.38;0.27;18.06;7.51;10.55;18.08;2.8;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:29:00;1000.7;25.71;34.25;22.26;114.13;0;0;89;2.95;27.6;46.45;0.68;2.01;0.37;2.38;0.26;18.06;7.51;10.55;18.84;2.88;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:30:00;1000.7;25.7;34.07;22.26;114.13;0;0;88.95;3;27.66;289.46;0.53;2.08;0.35;2.43;0.26;18.35;7.44;10.91;19.53;2.93;1000.72;25.66;34.27;22.26;114.13;0;0;89.34;2.59;27.49;12.1;0.46;2.01;0.38;2.39;0.27;18.12;7.5;10.62;18.21;2.86;1000.56;25.73;40.66;22.26;114.13;0;0;90.18;1.37;27.41;321.03;0.34;1.56;0.32;1.93;0.31;14.36;7.25;7.1;16.68;3.23
2019-09-05 22:31:00;1000.7;25.8;33.87;22.26;114.13;0;0;89;2.52;27.7;46.27;0.27;2.09;0.32;2.41;0.25;19.3;7.23;12.07;20.03;3.06;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:32:00;1000.66;25.77;33.48;22.26;114.13;0;0;89;2;27.7;256.59;0.83;2.12;0.31;2.43;0.25;19.3;7.23;12.07;20.55;3.06;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:33:00;1000.7;25.82;33.23;22.26;114.13;0;0;89;2;27.67;99.19;0.72;2.12;0.37;2.49;0.25;19.3;7.23;12.07;20.9;3.03;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:34:00;1000.7;25.71;33.15;22.26;114.13;0;0;89;2;27.6;348.51;0.51;2.14;0.37;2.51;0.24;19.3;7.23;12.07;21.07;3.03;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:35:00;1000.7;25.72;33.01;22.26;114.13;0;0;89;2.08;27.62;341.17;0.63;2.18;0.32;2.5;0.24;19.3;7.23;12.07;21.27;2.99;1000.69;25.76;33.35;22.26;114.13;0;0;89;2.12;27.66;347.63;0.2;2.13;0.34;2.47;0.25;19.3;7.23;12.07;20.76;3.03;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:36:00;1000.7;25.8;32.93;22.26;114.13;0;0;89;2;27.64;329.4;0.2;2.22;0.36;2.58;0.24;19.4;7.05;12.35;21.51;2.95;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:37:00;1000.7;25.83;32.83;22.26;114.13;0;0;89.53;1.65;27.67;22.66;0.39;2.44;0.43;2.87;0.23;19.7;6.51;13.18;21.52;3.01;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:38:00;1000.75;25.77;32.9;22.26;114.13;0;0;89.18;1.6;27.6;304.35;0.63;3.3;0.6;4;0.23;19.7;6.51;13.18;21.3;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:39:00;1000.76;25.77;33;22.26;114.13;0;0;89.7;1.82;27.57;339.03;1.3;4.35;0.58;4.96;0.24;19.7;6.51;13.18;20.76;3.02;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:40:00;1000.72;25.7;33.09;22.26;114.13;0;0;89;1.9;27.58;321.52;0.96;4.64;0.57;5.28;0.25;19.7;6.51;13.18;20.18;2.94;1000.72;25.77;32.95;22.26;114.13;0;0;89.28;1.79;27.61;331.77;0.65;3.39;0.51;3.94;0.24;19.64;6.62;13.02;21.06;2.98;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:41:00;1000.8;25.78;32.86;22.26;114.13;0;0;89;2;27.7;331.55;0.51;4.76;0.56;5.48;0.25;19.7;6.51;13.18;19.77;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:42:00;1000.74;25.8;32.08;22.26;114.13;0;0;89.27;1.77;27.67;265.84;0.36;3.84;0.55;4.33;0.26;19.96;6.45;13.52;19.33;3.03;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:43:00;1000.7;25.78;31.35;22.26;114.13;0;0;90;1;27.54;302.32;0.06;1.68;0.6;1.79;0.27;20.56;6.32;14.24;18.79;3.17;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:44:00;1000.7;25.8;31.3;22.26;114.13;0;0;90;0.93;27.5;81.41;0.74;0.51;0.56;1.03;0.28;20.56;6.32;14.24;18.25;3.28;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:45:00;1000.7;25.75;31.22;22.26;114.13;0;0;90;0.32;27.44;38.79;0.5;1.45;0.54;1.72;0.29;20.56;6.32;14.24;17.6;3.41;1000.73;25.78;31.76;22.26;114.13;0;0;89.65;1.2;27.57;22.32;0.21;2.45;0.56;2.87;0.27;20.27;6.38;13.89;18.75;3.18;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:46:00;1000.7;25.68;31.21;22.26;114.13;0;0;90;1.48;27.44;320.54;0.75;2.43;0.53;2.37;0.31;20.56;6.32;14.24;16.82;3.47;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:47:00;1000.7;25.8;31.15;22.26;114.13;0;0;90;1.72;27.5;346.97;0.22;3.09;0.5;2.56;0.32;20.56;6.32;14.24;16.18;3.55;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:48:00;1000.7;25.78;31.06;22.26;114.13;0;0;90;1.08;27.5;23.91;0.47;2.18;0.39;1.99;0.33;20.84;6.3;14.54;15.61;3.65;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:49:00;1000.6;25.8;31.04;22.26;114.13;0;0;90;1;27.5;340.07;0.43;1.81;0.21;1.46;0.34;21.45;6.25;15.2;15.2;3.73;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:50:00;1000.6;25.76;31.02;22.26;114.13;0;0;90;1;27.46;321.76;0.58;0.81;0.17;0.9;0.34;21.45;6.25;15.2;14.94;3.72;1000.66;25.76;31.1;22.26;114.13;0;0;90;1.26;27.48;338.08;0.45;2.07;0.36;1.86;0.33;20.97;6.29;14.68;15.75;3.62;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:51:00;1000.6;25.77;31.14;22.26;114.13;0;0;90;1;27.47;355.21;0.27;-0.05;0.21;0.16;0.35;21.45;6.25;15.2;14.68;3.66;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:52:00;1000.6;25.74;31.11;22.26;114.13;0;0;90;1;27.49;11.83;0.66;-0.23;0.2;-0.02;0.35;21.45;6.25;15.2;14.37;3.6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:53:00;1000.6;25.73;31.21;22.26;114.13;0;0;90;1;27.4;308.5;0.55;0.03;0.31;0.34;0.35;21.45;6.25;15.2;14.11;3.55;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:54:00;1000.65;25.72;31.46;22.26;114.13;0;0;90;1;27.4;5.62;0.44;0.44;0.31;0.75;0.35;21.85;6.44;15.41;14.07;3.48;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:55:00;1000.7;25.68;31.6;22.26;114.13;0;0;90;1.03;27.4;330.24;0.63;0.74;0.32;1.06;0.34;22.51;6.75;15.76;14.28;3.48;1000.63;25.73;31.3;22.26;114.13;0;0;90;1.01;27.43;345.27;0.46;0.19;0.27;0.45;0.35;21.74;6.39;15.35;14.3;3.55;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:56:00;1000.7;25.69;31.48;22.26;114.13;0;0;89.9;1.62;27.43;22.7;0.66;0.94;0.32;1.26;0.34;22.51;6.75;15.76;14.66;3.46;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:57:00;1000.71;25.66;31.4;22.26;114.13;0;0;89;2;27.51;89.75;1.47;1.01;0.36;1.36;0.33;22.51;6.75;15.76;15.1;3.45;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-05 22:58:00;1000.8;25.72;31.49;22.26;114.13;0;0;89;2.75;27.62;105.65;0.83;1.04;0.41;1.44;0.32;22.51;6.75;15.76;15.64;3.37;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
